user,pc_logoff,pc_logon,pc_logins_night,pc_logins_weekend,night_logon_ratio,weekend_logon_ratio,num_emails,num_files_downloaded,device_total_activity,avg_file_size,device_activity_per_logon,files_per_logon,files_per_device_activity,emails_per_logon
RMW0542,161,161,0.0,0.0,0.0,0.0,1406,330.0,743.0,366.785498489426,4.58641975308642,2.037037037037037,0.4435483870967742,8.679012345679013
RNF0765,346,346,0.0,0.0,0.0,0.0,993,0.0,0.0,0.0,0.0,0.0,0.0,2.861671469740634
RNL0695,346,614,0.0,0.0,0.0,0.0,3029,0.0,0.0,0.0,0.0,0.0,0.0,4.92520325203252
RNP0211,346,625,0.0,0.0,0.0,0.0,4664,2638.0,2129.0,355.0890488821523,3.400958466453674,4.214057507987221,1.2384976525821596,7.4504792332268375
ROB0272,346,345,0.0,0.0,0.0,0.0,3002,0.0,0.0,0.0,0.0,0.0,0.0,8.676300578034683
RRA0938,346,608,0.0,0.0,0.0,0.0,3017,0.0,0.0,0.0,0.0,0.0,0.0,4.954022988505747
RRC0553,77,135,0.0,23.0,0.0,0.16911764705882354,675,1342.0,161.0,357.54430379746833,1.1838235294117647,9.867647058823529,8.283950617283951,4.963235294117647
RRP0568,368,649,0.0,0.0,0.0,0.0,2989,1450.0,757.0,355.5292901447278,1.1646153846153846,2.230769230769231,1.912928759894459,4.598461538461539
RSC0089,535,815,30.0,37.0,0.03676470588235294,0.04534313725490196,3208,865.0,5776.0,357.391454965358,7.078431372549019,1.0600490196078431,0.14973169465120303,3.9313725490196076
RSM0277,465,740,0.0,0.0,0.0,0.0,2993,393.0,780.0,362.48730964467006,1.0526315789473684,0.5303643724696356,0.5032010243277849,4.039136302294197
RTO0313,445,722,35.0,5.0,0.048409405255878286,0.006915629322268326,5015,0.0,0.0,0.0,0.0,0.0,0.0,6.936376210235132
RUM0880,393,660,17.0,4.0,0.025718608169440244,0.006051437216338881,5004,2199.0,1398.0,357.4759090909091,2.1149773071104385,3.3267776096822996,1.5718370264474624,7.57034795763994
RVC0232,346,346,0.0,0.0,0.0,0.0,3068,0.0,0.0,0.0,0.0,0.0,0.0,8.84149855907781
RVF0201,366,635,0.0,0.0,0.0,0.0,3692,252.0,687.0,348.0830039525692,1.080188679245283,0.39622641509433965,0.36627906976744184,5.80503144654088
RYB0718,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
RZC0746,528,925,0.0,241.0,0.0,0.2602591792656587,6893,0.0,0.0,0.0,0.0,0.0,0.0,7.443844492440605
SAA0999,355,630,0.0,0.0,0.0,0.0,3016,8468.0,5971.0,351.03967410556146,9.462757527733755,13.419968304278923,1.4179504353650367,4.779714738510301
SAB0781,346,622,0.0,0.0,0.0,0.0,1003,1441.0,733.0,352.4889042995839,1.1765650080256822,2.3130016051364364,1.9632152588555858,1.609951845906902
SAC0592,346,614,0.0,0.0,0.0,0.0,341,0.0,0.0,0.0,0.0,0.0,0.0,0.5544715447154471
SAC0687,346,346,0.0,0.0,0.0,0.0,3034,0.0,0.0,0.0,0.0,0.0,0.0,8.743515850144092
SAH0599,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
SAK0375,1414,1414,389.0,0.0,0.27491166077738516,0.0,3649,0.0,0.0,0.0,0.0,0.0,0.0,2.578798586572438
SAP0867,146,146,0.0,0.0,0.0,0.0,2138,0.0,0.0,0.0,0.0,0.0,0.0,14.54421768707483
SAT0194,346,346,0.0,0.0,0.0,0.0,3649,0.0,0.0,0.0,0.0,0.0,0.0,10.51585014409222
SBD0913,346,346,0.0,0.0,0.0,0.0,1008,0.0,0.0,0.0,0.0,0.0,0.0,2.9048991354466858
SBH0537,386,694,0.0,53.0,0.0,0.07625899280575539,4812,428.0,278.0,356.8508158508159,0.4,0.6158273381294964,1.5340501792114696,6.923741007194245
SBK0161,443,707,0.0,0.0,0.0,0.0,6001,0.0,0.0,0.0,0.0,0.0,0.0,8.475988700564972
SBN0495,346,346,0.0,0.0,0.0,0.0,5107,0.0,0.0,0.0,0.0,0.0,0.0,14.717579250720462
SBN0866,372,372,11.0,1.0,0.029490616621983913,0.002680965147453083,5047,5864.0,751.0,361.1050298380222,2.013404825737265,15.72117962466488,7.797872340425532,13.53083109919571
SBN0971,449,449,0.0,94.0,0.0,0.2088888888888889,434,577.0,350.0,368.6401384083045,0.7777777777777778,1.2822222222222222,1.6438746438746439,0.9644444444444444
SBQ0786,346,346,0.0,0.0,0.0,0.0,4659,0.0,0.0,0.0,0.0,0.0,0.0,13.426512968299711
SCB0534,346,346,0.0,0.0,0.0,0.0,1014,0.0,0.0,0.0,0.0,0.0,0.0,2.922190201729107
SCF0608,346,346,0.0,0.0,0.0,0.0,5377,0.0,0.0,0.0,0.0,0.0,0.0,15.495677233429396
SCP0130,459,459,0.0,0.0,0.0,0.0,1001,1615.0,1427.0,367.5247524752475,3.1021739130434782,3.510869565217391,1.130952380952381,2.1760869565217393
SDB0106,424,696,0.0,0.0,0.0,0.0,3031,0.0,0.0,0.0,0.0,0.0,0.0,4.3486370157819225
SDF0017,346,346,0.0,0.0,0.0,0.0,3690,0.0,0.0,0.0,0.0,0.0,0.0,10.63400576368876
SDO0170,346,607,0.0,0.0,0.0,0.0,5016,0.0,0.0,0.0,0.0,0.0,0.0,8.25
SED0886,454,718,15.0,2.0,0.02086230876216968,0.0027816411682892906,1014,0.0,0.0,0.0,0.0,0.0,0.0,1.4102920723226704
SEJ0677,176,176,0.0,0.0,0.0,0.0,1535,0.0,0.0,0.0,0.0,0.0,0.0,8.67231638418079
SER0165,346,346,0.0,0.0,0.0,0.0,3699,0.0,0.0,0.0,0.0,0.0,0.0,10.659942363112393
SES0477,346,622,0.0,0.0,0.0,0.0,5005,0.0,0.0,0.0,0.0,0.0,0.0,8.03370786516854
SGB0140,461,728,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.4609053497942387
SGG0787,346,602,0.0,0.0,0.0,0.0,4651,0.0,0.0,0.0,0.0,0.0,0.0,7.7131011608623545
SGM0021,346,625,0.0,0.0,0.0,0.0,3682,2596.0,2069.0,356.82556796303425,3.305111821086262,4.146964856230032,1.2541062801932368,5.881789137380192
SGS0268,346,346,0.0,0.0,0.0,0.0,3026,0.0,0.0,0.0,0.0,0.0,0.0,8.720461095100864
SHR0334,346,346,0.0,0.0,0.0,0.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,2.913544668587896
SHW0578,346,346,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.9596541786743515
SIJ0661,346,346,0.0,0.0,0.0,0.0,4681,0.0,0.0,0.0,0.0,0.0,0.0,13.489913544668587
SJC0333,457,457,0.0,0.0,0.0,0.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,2.2074235807860263
SJF0094,346,346,0.0,0.0,0.0,0.0,3360,0.0,0.0,0.0,0.0,0.0,0.0,9.682997118155619
SJO0209,474,753,0.0,0.0,0.0,0.0,4775,372.0,264.0,366.3941018766756,0.35013262599469497,0.493368700265252,1.4037735849056603,6.33289124668435
SJW0451,346,346,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.9769452449567724
SKG0759,346,346,0.0,0.0,0.0,0.0,1002,0.0,0.0,0.0,0.0,0.0,0.0,2.887608069164265
SLB0049,346,346,0.0,0.0,0.0,0.0,6061,0.0,0.0,0.0,0.0,0.0,0.0,17.46685878962536
SLP0762,346,346,0.0,0.0,0.0,0.0,1002,0.0,0.0,0.0,0.0,0.0,0.0,2.887608069164265
SLT0907,173,173,0.0,0.0,0.0,0.0,499,0.0,0.0,0.0,0.0,0.0,0.0,2.867816091954023
SMB0804,346,346,0.0,0.0,0.0,0.0,3039,0.0,0.0,0.0,0.0,0.0,0.0,8.75792507204611
SMH0291,584,957,0.0,251.0,0.0,0.2620041753653445,467,0.0,0.0,0.0,0.0,0.0,0.0,0.48747390396659707
SMW0084,346,346,0.0,0.0,0.0,0.0,3044,0.0,0.0,0.0,0.0,0.0,0.0,8.772334293948127
SMY0792,416,686,0.0,0.0,0.0,0.0,3021,1209.0,758.0,363.3157024793388,1.1033478893740902,1.759825327510917,1.592885375494071,4.397379912663755
SNC0187,300,300,0.0,0.0,0.0,0.0,876,2321.0,251.0,352.3139534883721,0.8338870431893688,7.710963455149502,9.21031746031746,2.910299003322259
SNS0129,346,346,0.0,0.0,0.0,0.0,3717,0.0,0.0,0.0,0.0,0.0,0.0,10.711815561959654
SOB0360,890,890,275.0,0.0,0.30864197530864196,0.0,2436,0.0,0.0,0.0,0.0,0.0,0.0,2.734006734006734
SOB0586,346,346,0.0,0.0,0.0,0.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.9538904899135446
SOF0808,346,346,0.0,0.0,0.0,0.0,3027,0.0,0.0,0.0,0.0,0.0,0.0,8.723342939481268
SOG0411,346,346,0.0,0.0,0.0,0.0,3003,0.0,0.0,0.0,0.0,0.0,0.0,8.654178674351584
SPA0141,414,688,31.0,5.0,0.04499274310595065,0.00725689404934688,3635,0.0,0.0,0.0,0.0,0.0,0.0,5.2757619738751815
SRH0155,470,742,172.0,27.0,0.23149394347240915,0.03633916554508748,3892,0.0,0.0,0.0,0.0,0.0,0.0,5.238223418573352
SRS0231,346,346,0.0,0.0,0.0,0.0,3024,0.0,0.0,0.0,0.0,0.0,0.0,8.714697406340058
SSG0250,346,626,0.0,0.0,0.0,0.0,3015,0.0,0.0,0.0,0.0,0.0,0.0,4.8086124401913874
SSH0799,472,737,0.0,0.0,0.0,0.0,3001,0.0,0.0,0.0,0.0,0.0,0.0,4.06639566395664
SSJ0784,545,908,44.0,210.0,0.0484048404840484,0.23102310231023102,1291,0.0,0.0,0.0,0.0,0.0,0.0,1.4202420242024203
SSR0278,196,196,0.0,0.0,0.0,0.0,1688,0.0,0.0,0.0,0.0,0.0,0.0,8.568527918781726
SSS0345,346,346,0.0,0.0,0.0,0.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,2.913544668587896
SVL0803,346,346,0.0,0.0,0.0,0.0,3033,0.0,0.0,0.0,0.0,0.0,0.0,8.740634005763688
SVL0940,346,346,0.0,0.0,0.0,0.0,2991,0.0,0.0,0.0,0.0,0.0,0.0,8.619596541786743
SVS0871,470,738,0.0,0.0,0.0,0.0,5038,0.0,0.0,0.0,0.0,0.0,0.0,6.817320703653586
SXM0895,346,346,0.0,0.0,0.0,0.0,1003,0.0,0.0,0.0,0.0,0.0,0.0,2.8904899135446684
TAC0300,346,346,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,0.0,0.0,0.9913544668587896
TAP0551,247,417,3.0,1.0,0.007177033492822967,0.0023923444976076554,1960,21.0,10.0,342.3181818181818,0.023923444976076555,0.050239234449760764,1.9090909090909092,4.688995215311005
TBT0461,346,346,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.9769452449567724
TCD0009,346,346,0.0,0.0,0.0,0.0,3674,0.0,0.0,0.0,0.0,0.0,0.0,10.587896253602306
TDG0962,473,747,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.44919786096256686
TDJ0998,346,622,0.0,0.0,0.0,0.0,3013,0.0,0.0,0.0,0.0,0.0,0.0,4.836276083467094
TDS0984,487,836,0.0,161.0,0.0,0.1923536439665472,3735,3378.0,346.0,357.52944658182895,0.4133811230585424,4.03584229390681,9.734870317002882,4.462365591397849
TEB0251,368,636,0.0,0.0,0.0,0.0,3029,0.0,0.0,0.0,0.0,0.0,0.0,4.755102040816326
TEM0093,247,247,0.0,0.0,0.0,0.0,2158,0.0,0.0,0.0,0.0,0.0,0.0,8.701612903225806
TEM0977,346,346,0.0,0.0,0.0,0.0,3694,0.0,0.0,0.0,0.0,0.0,0.0,10.645533141210375
TET0621,469,469,0.0,0.0,0.0,0.0,5032,0.0,0.0,0.0,0.0,0.0,0.0,10.706382978723404
THD0448,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
THR0873,370,370,7.0,1.0,0.018867924528301886,0.0026954177897574125,5032,8525.0,5466.0,355.66115411681915,14.733153638814017,22.97843665768194,1.5593561368209254,13.563342318059298
TIW0299,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
TJB0302,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
TJD0996,346,346,0.0,0.0,0.0,0.0,3015,0.0,0.0,0.0,0.0,0.0,0.0,8.688760806916427
TJG0582,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
TLH0648,346,346,0.0,0.0,0.0,0.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,2.913544668587896
TLK0993,346,346,0.0,0.0,0.0,0.0,3014,0.0,0.0,0.0,0.0,0.0,0.0,8.685878962536023
TLM0797,346,346,0.0,0.0,0.0,0.0,3009,0.0,0.0,0.0,0.0,0.0,0.0,8.671469740634006
TMA0069,346,346,0.0,0.0,0.0,0.0,3057,0.0,0.0,0.0,0.0,0.0,0.0,8.809798270893372
TNM0961,295,477,0.0,0.0,0.0,0.0,247,526.0,984.0,349.90891840607213,2.0585774058577404,1.100418410041841,0.534010152284264,0.5167364016736402
TOR0193,368,639,0.0,0.0,0.0,0.0,3640,0.0,0.0,0.0,0.0,0.0,0.0,5.6875
TPH0474,346,346,0.0,0.0,0.0,0.0,388,0.0,0.0,0.0,0.0,0.0,0.0,1.1181556195965419
TQS0212,352,352,0.0,0.0,0.0,0.0,4661,0.0,0.0,0.0,0.0,0.0,0.0,13.203966005665722
TRK0914,346,345,0.0,0.0,0.0,0.0,3002,0.0,0.0,0.0,0.0,0.0,0.0,8.676300578034683
TSB0437,346,346,0.0,0.0,0.0,0.0,1020,0.0,0.0,0.0,0.0,0.0,0.0,2.9394812680115274
TSG0906,346,608,0.0,0.0,0.0,0.0,1008,0.0,0.0,0.0,0.0,0.0,0.0,1.6551724137931034
TSM0363,1397,1397,425.0,0.0,0.3040057224606581,0.0,3629,0.0,0.0,0.0,0.0,0.0,0.0,2.59585121602289
TSM0927,346,346,0.0,0.0,0.0,0.0,3096,0.0,0.0,0.0,0.0,0.0,0.0,8.922190201729107
TSR0676,346,619,0.0,0.0,0.0,0.0,3015,532.0,1424.0,350.8405253283302,2.296774193548387,0.8580645161290322,0.37333333333333335,4.862903225806452
TTD1000,346,346,0.0,0.0,0.0,0.0,3000,0.0,0.0,0.0,0.0,0.0,0.0,8.645533141210375
TUC0632,346,346,0.0,0.0,0.0,0.0,1019,0.0,0.0,0.0,0.0,0.0,0.0,2.936599423631124
TVS0006,366,630,0.0,0.0,0.0,0.0,8994,0.0,0.0,0.0,0.0,0.0,0.0,14.253565768621236
TVS0050,533,806,41.0,7.0,0.05080545229244114,0.008674101610904586,6253,0.0,0.0,0.0,0.0,0.0,0.0,7.748451053283767
TYB0779,346,616,0.0,0.0,0.0,0.0,989,0.0,0.0,0.0,0.0,0.0,0.0,1.6029173419773095
UAD0771,367,647,0.0,0.0,0.0,0.0,996,1873.0,1384.0,358.72625400213445,2.1358024691358026,2.890432098765432,1.3523465703971118,1.537037037037037
UBF0645,346,346,0.0,0.0,0.0,0.0,1005,0.0,0.0,0.0,0.0,0.0,0.0,2.8962536023054755
UCH0519,279,279,0.0,0.0,0.0,0.0,812,0.0,0.0,0.0,0.0,0.0,0.0,2.9
UCS0227,346,346,0.0,0.0,0.0,0.0,3048,0.0,0.0,0.0,0.0,0.0,0.0,8.78386167146974
UFK0208,436,704,0.0,0.0,0.0,0.0,4709,0.0,0.0,0.0,0.0,0.0,0.0,6.679432624113475
UIR0043,1430,1430,423.0,0.0,0.29559748427672955,0.0,3720,0.0,0.0,0.0,0.0,0.0,0.0,2.59958071278826
UJC0737,346,346,0.0,0.0,0.0,0.0,4987,0.0,0.0,0.0,0.0,0.0,0.0,14.371757925072046
USH0199,349,349,0.0,0.0,0.0,0.0,3052,142.0,222.0,348.4055944055944,0.6342857142857142,0.4057142857142857,0.6367713004484304,8.72
VAA0087,417,691,0.0,0.0,0.0,0.0,3011,0.0,0.0,0.0,0.0,0.0,0.0,4.351156069364162
VCC0396,440,698,25.0,3.0,0.0357653791130186,0.004291845493562232,3021,1616.0,1433.0,358.5856524427953,2.0500715307582262,2.311874105865522,1.1269177126917713,4.3218884120171674
VCY0751,346,620,0.0,0.0,0.0,0.0,5021,0.0,0.0,0.0,0.0,0.0,0.0,8.085346215780998
VEB0935,346,346,0.0,0.0,0.0,0.0,3011,0.0,0.0,0.0,0.0,0.0,0.0,8.677233429394812
VFM0814,291,476,0.0,0.0,0.0,0.0,2110,122.0,180.0,342.349593495935,0.37735849056603776,0.2557651991614256,0.6740331491712708,4.423480083857442
VIA0063,346,346,0.0,0.0,0.0,0.0,4701,8524.0,5488.0,360.8174780058651,15.815561959654179,24.564841498559076,1.5529240298779377,13.547550432276656
VLB0647,346,346,0.0,0.0,0.0,0.0,1018,0.0,0.0,0.0,0.0,0.0,0.0,2.9337175792507204
VMJ0147,346,346,0.0,0.0,0.0,0.0,4711,0.0,0.0,0.0,0.0,0.0,0.0,13.576368876080691
VMJ0546,346,616,0.0,0.0,0.0,0.0,3016,3373.0,1410.0,364.37700059276824,2.2852512155591573,5.46677471636953,2.3905031892274984,4.888168557536467
VSA0230,345,560,0.0,0.0,0.0,0.0,2587,389.0,194.0,349.125641025641,0.34581105169340465,0.6934046345811051,1.994871794871795,4.611408199643494
VSS0154,214,213,0.0,0.0,0.0,0.0,2301,405.0,922.0,361.26847290640393,4.308411214953271,1.8925233644859814,0.4387865655471289,10.75233644859813
VTT0385,379,379,0.0,0.0,0.0,0.0,2964,409.0,5470.0,365.1292682926829,14.394736842105264,1.0763157894736841,0.07475781392798392,7.8
WAB0143,254,254,0.0,0.0,0.0,0.0,2211,0.0,0.0,0.0,0.0,0.0,0.0,8.670588235294117
WAS0254,346,617,0.0,0.0,0.0,0.0,3052,0.0,0.0,0.0,0.0,0.0,0.0,4.938511326860842
WBC0192,381,653,0.0,0.0,0.0,0.0,4704,415.0,266.0,341.24278846153845,0.40672782874617736,0.6345565749235474,1.554307116104869,7.192660550458716
WBC0315,346,346,0.0,0.0,0.0,0.0,5019,0.0,0.0,0.0,0.0,0.0,0.0,14.463976945244957
WDD0366,1219,1450,361.0,0.0,0.24879393521709167,0.0,3215,6.0,12.0,295.7142857142857,0.008270158511371467,0.004135079255685734,0.46153846153846156,2.215713301171606
WDO0870,438,438,42.0,3.0,0.09567198177676538,0.00683371298405467,4628,0.0,0.0,0.0,0.0,0.0,0.0,10.542141230068337
WDV0573,491,491,35.0,6.0,0.07113821138211382,0.012195121951219513,353,0.0,0.0,0.0,0.0,0.0,0.0,0.717479674796748
WGR0833,346,346,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.9769452449567724
WGS0516,346,346,0.0,0.0,0.0,0.0,1006,0.0,0.0,0.0,0.0,0.0,0.0,2.8991354466858787
WIF0691,356,616,0.0,0.0,0.0,0.0,3013,8267.0,5455.0,356.98234155781324,8.841166936790923,13.39870340356564,1.5152126099706744,4.883306320907617
WIQ0567,442,798,0.0,174.0,0.0,0.21777221526908636,3876,1955.0,867.0,358.5051124744376,1.0851063829787233,2.4468085106382977,2.2523041474654377,4.851063829787234
WJD0576,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
WKD0013,407,407,20.0,4.0,0.049019607843137254,0.00980392156862745,6076,0.0,0.0,0.0,0.0,0.0,0.0,14.892156862745098
WKF0012,346,346,0.0,0.0,0.0,0.0,6056,0.0,0.0,0.0,0.0,0.0,0.0,17.45244956772334
WLV0566,346,346,0.0,0.0,0.0,0.0,3007,0.0,0.0,0.0,0.0,0.0,0.0,8.6657060518732
WNB0908,346,608,0.0,0.0,0.0,0.0,999,0.0,0.0,0.0,0.0,0.0,0.0,1.6403940886699508
WPE0538,346,346,0.0,0.0,0.0,0.0,1007,0.0,0.0,0.0,0.0,0.0,0.0,2.9020172910662825
WPR0368,1735,1735,534.0,325.0,0.3076036866359447,0.18721198156682028,4534,0.0,0.0,0.0,0.0,0.0,0.0,2.6117511520737327
WRM0963,185,324,0.0,0.0,0.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.5169230769230769
WSR0241,421,421,0.0,0.0,0.0,0.0,3349,0.0,0.0,0.0,0.0,0.0,0.0,7.936018957345971
WTF0387,346,346,0.0,0.0,0.0,0.0,3034,0.0,0.0,0.0,0.0,0.0,0.0,8.743515850144092
WTR0563,346,346,0.0,0.0,0.0,0.0,2992,0.0,0.0,0.0,0.0,0.0,0.0,8.622478386167147
WVB0539,346,346,0.0,0.0,0.0,0.0,4629,0.0,0.0,0.0,0.0,0.0,0.0,13.340057636887607
WXH0872,475,475,12.0,0.0,0.025210084033613446,0.0,5074,826.0,1403.0,354.4812575574365,2.947478991596639,1.7352941176470589,0.5883190883190883,10.659663865546218
XAA0104,346,621,0.0,0.0,0.0,0.0,3039,437.0,274.0,352.7922374429224,0.4405144694533762,0.702572347266881,1.589090909090909,4.885852090032154
XBN0229,346,346,0.0,0.0,0.0,0.0,2991,0.0,0.0,0.0,0.0,0.0,0.0,8.619596541786743
XHG0902,346,346,0.0,0.0,0.0,0.0,1013,0.0,0.0,0.0,0.0,0.0,0.0,2.919308357348703
XHW0498,195,195,0.0,0.0,0.0,0.0,2827,386.0,846.0,362.25581395348837,4.316326530612245,1.969387755102041,0.4557260920897285,14.423469387755102
XLB0710,346,346,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.9740634005763689
XRS0633,346,612,0.0,0.0,0.0,0.0,1012,0.0,0.0,0.0,0.0,0.0,0.0,1.6508972267536706
XWD0923,250,438,0.0,0.0,0.0,0.0,2443,5915.0,1047.0,354.6115618661258,2.3849658314350797,13.47380410022779,5.644083969465649,5.56492027334852
YCE0983,346,346,0.0,0.0,0.0,0.0,3027,0.0,0.0,0.0,0.0,0.0,0.0,8.723342939481268
YDN0198,354,622,0.0,0.0,0.0,0.0,3693,0.0,0.0,0.0,0.0,0.0,0.0,5.92776886035313
YEV0793,346,346,0.0,0.0,0.0,0.0,3005,0.0,0.0,0.0,0.0,0.0,0.0,8.659942363112393
YIC0195,448,726,0.0,142.0,0.0,0.1953232462173315,3716,0.0,0.0,0.0,0.0,0.0,0.0,5.111416781292985
YJF0532,435,715,0.0,0.0,0.0,0.0,994,0.0,0.0,0.0,0.0,0.0,0.0,1.388268156424581
YJV0699,346,346,0.0,0.0,0.0,0.0,340,0.0,0.0,0.0,0.0,0.0,0.0,0.9798270893371758
YWW0660,261,261,0.0,0.0,0.0,0.0,771,0.0,0.0,0.0,0.0,0.0,0.0,2.9427480916030535
ZCF0590,346,346,0.0,0.0,0.0,0.0,329,0.0,0.0,0.0,0.0,0.0,0.0,0.9481268011527377
ZDW0859,363,628,0.0,0.0,0.0,0.0,5020,0.0,0.0,0.0,0.0,0.0,0.0,7.980922098569158
ZFM0468,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
ZJE0857,393,393,0.0,17.0,0.0,0.04314720812182741,5362,0.0,0.0,0.0,0.0,0.0,0.0,13.609137055837563
ZJS0269,346,346,0.0,0.0,0.0,0.0,3010,0.0,0.0,0.0,0.0,0.0,0.0,8.67435158501441
ZKS0899,385,385,0.0,0.0,0.0,0.0,1015,8537.0,5968.0,352.67966736940735,15.461139896373057,22.116580310880828,1.4302228178924443,2.6295336787564767
ZMC0284,346,346,0.0,0.0,0.0,0.0,2997,0.0,0.0,0.0,0.0,0.0,0.0,8.636887608069165
ZSB0649,346,346,0.0,0.0,0.0,0.0,1017,0.0,0.0,0.0,0.0,0.0,0.0,2.930835734870317
ZSK0258,346,346,0.0,0.0,0.0,0.0,3000,0.0,0.0,0.0,0.0,0.0,0.0,8.645533141210375
ZSL0305,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
